question,query,
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Tell me the information of customers who have bought Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Can you provide me with the full list of customers who bought Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Get me the full details of customers who purchased CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Show me the customer details for those who bought CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Can you give me the information of customers who bought a CB 300R?,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Retrieve the details of customers who have purchased the CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Please list out all the customers who purchased CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
I want the complete details of customers who bought CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Give me the data of customers who purchased CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Show me all the customer details for those who bought CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Tell me the information of customers who have bought CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
Can you provide me with the full list of customers who bought CB 300R,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'CB 300R';",
give me all the details of customer who bought pulsar 150,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Pulsar 150';",
give me details of customer who bought plusar NS 200,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Pulsar NS 200';",
give me details of customer who bought shine 125,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Shine 125';",
give me details of customer who bought Apache RR 310,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Apache rr 310';",
Get me the details of customers who purchased Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Show me the customer details for those who bought Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Can you give me the details of customers who bought a Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Retrieve the details of customers who have purchased the Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Please list out all the customers who purchased Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
I want the complete details of customers who bought Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Give me the details of customers who purchased Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Show me all the customer details for those who bought Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Tell me the details of customers who have bought Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Can you provide me with the full details of customers who bought Dominar 400,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Dominar 400';",
Get me the full details of customers who purchased SP 160,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'SP 160';",
Show me the customer details for those who bought SP 160,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'SP 160';",
Can you give me the details of customers who bought a Africa Twin,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Africa Twin';",
Retrieve the details of customers who have purchased the Africa twin,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Africa Twin';",
Please list out all the details of customers who purchased Africa Twin,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Africa Twin';",
I want the complete details of customers who bought Africa Twin,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Africa Twin';",
Give me the details of customers who purchased Goldwing Tour,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Goldwing Tour';",
Show me all the customer details for those who bought Goldwing Tour,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Goldwing Tour';",
Tell me the details of customers who have bought Goldwing Tour,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Goldwing Tour';",
Can you provide me with the full details of customers who bought Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Get me the full details of customers who purchased Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Show me the customer details for those who bought Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Can you give me the details of customers who bought a Passion Plus?,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Retrieve the details of customers who have purchased the Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Please list out all the customers details who purchased Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
I want the complete details of customers who bought Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Give me the details of customers who purchased Passion Plus,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Passion Plus';",
Show me all the customer details for those who bought Raider,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Raider';",
Tell me the details of customers who have bought Raider,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Raider';",
Can you provide me with the detailss of customers who bought Raider,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Raider';",
Get me the full details of customers who purchased Raider,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Raider';",
Show me the customer details for those who bought Raider,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Raider';",
Can you give me the details of customers who bought a Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Platina 100';",
Retrieve the detailss of customers who have purchased the Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Platina 100';",
Please list out all the customers detailss who purchased Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Platina 100';",
I want the complete details of customers who bought Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Platina 100';",
Give me the data of customers who purchased Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Platina 100';",
Show me all the customer details for those who bought Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
INNER JOIN bikes b ON p.bike_id = b.bike_id
WHERE b.model = 'Platina 100';",
Tell me the details of customers who have bought Platina 100,"SELECT c.customer_id, CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.email, c.phone_number, c.address
